"SB22","C00857649","B2F540556E3864BE9A2D","","","CCM","FINSTAD FOR CONGRESS","","","","","","PO BOX 923","","NEW ULM","MN","560730923","","","20260316","9373.72","","TRANSFER OF NET PROCEEDS","008","C00807743","FINSTAD FOR CONGRESS","H2MN01223","FINSTAD","BRAD","","","","H","MN","01","","","","","","","","","",""
"SB22","C00857649","BF915FB7FB7C94839A44","","","CCM","GARBARINO FOR CONGRESS","","","","","","PO BOX 101","","BAYPORT","NY","11705","","","20260316","9373.72","","TRANSFER OF NET PROCEEDS","008","C00729954","GARBARINO FOR CONGRESS","H0NY02234","GARBARINO","ANDREW","","","","H","NY","02","","","","","","","","","",""
"SB22","C00857649","BF8770DEEDD54454FB2B","","","CCM","HUIZENGA FOR CONGRESS","","","","","","PO BOX 254","","ZEELAND","MI","494640254","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00459297","HUIZENGA FOR CONGRESS","H0MI02094","HUIZENGA","WILLIAM","P","","","H","MI","04","","","","","","","","","",""
"SB22","C00857649","B230BFC9F271747B580F","","","CCM","IOWANS FOR ZACH NUNN","","","","","","PO BOX 8036","","DES MOINES","IA","50301","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00784389","IOWANS FOR ZACH NUNN","H2IA03119","NUNN","ZACH","","","","H","IA","03","","","","","","","","","",""
"SB22","C00857649","B9B258027395F4CAC81B","","","CCM","JAMES MOYLAN FOR CONGRESS","","","","","","PO BOX 10345","","TAMUNING","GU","96931","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00809343","JAMES MOYLAN FOR CONGRESS","H2GU01031","MOYLAN","JAMES","C.","","","H","GU","00","","","","","","","","","",""
"SB22","C00857649","BD7C82D3873ED4405A4C","","","CCM","JAY OBERNOLTE FOR CONGRESS","","","","","","824 S MILLEDGE AVE STE 101","","ATHENS","GA","30605","","","20260316","9373.72","","TRANSFER OF NET PROCEEDS","008","C00720078","JAY OBERNOLTE FOR CONGRESS","","OBERNOLTE","JAY","","","","H","CA","23","","","","","","","","","",""
"SB22","C00857649","B60C8B7B92A3946AF983","","","CCM","JEFF CRANK FOR CONGRESS","","","","","","9235 N UNION BLVD","STE 150","COLORADO SPRINGS","CO","809207833","","","20260316","9373.72","","TRANSFER OF NET PROCEEDS","008","C00865592","JEFF CRANK FOR CONGRESS","H6CO05142","CRANK","JEFF","","","","H","CO","05","","","","","","","","","",""
"SB22","C00857649","B6CA4654663AB45FAB6A","","","CCM","JEFF HURD FOR CONGRESS","","","","","","2695 PATTERSON RD","STE 2","GRAND JUNCTION","CO","815068815","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00848333","JEFF HURD FOR CONGRESS","H4CO03357","HURD","JEFFREY","","","","H","CO","03","","","","","","","","","",""
"SB22","C00857649","BB3D08CB3946143418E3","","","CCM","KEAN FOR CONGRESS INC","","","","","","PO BOX 999","","EDISON","NJ","088180999","","","20260316","4374.40","","TRANSFER OF NET PROCEEDS","008","C00703058","KEAN FOR CONGRESS INC","H0NJ07261","KEAN","THOMAS H","JR","","","H","NJ","07","","","","","","","","","",""
"SB22","C00857649","B39B4E0C7AD5A4A618ED","","","CCM","KIGGANS FOR CONGRESS","","","","","","P.O. BOX 5042","","VIRGINIA BEACH","VA","234710042","","","20260316","4419.04","","TRANSFER OF NET PROCEEDS","008","C00776120","KIGGANS FOR CONGRESS","H2VA02064","KIGGANS","JENNIFER","","","","H","VA","02","","","","","","","","","",""
"SB22","C00857649","BBEEE771257BA4F8F8BC","","","CCM","KING-HINDS FOR CONGRESS","","","","","","P.O. BOX 64","","TINIAN","MP","969520064","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00873554","KING-HINDS FOR CONGRESS","H4MP01022","KING-HINDS","KIMBERLYN","KAY","","","H","MP","01","","","","","","","","","",""
"SB22","C00857649","B8165678A95464632976","","","CCM","LALOTA FOR CONGRESS","","","","","","PO BOX 5744","","HAUPPAUGE","NY","117880155","","","20260316","7365.07","","TRANSFER OF NET PROCEEDS","008","C00806018","LALOTA FOR CONGRESS","H2NY01190","NICK","LALOTA","","","","H","NY","01","","","","","","","","","",""
"SB22","C00857649","B5FF346D3C81D4B9FB57","","","CCM","LAWLER FOR CONGRESS","","","","","","PO BOX 137","","CHAPPAQUA","NY","10514","","","20260316","7365.07","","TRANSFER OF NET PROCEEDS","008","C00815415","LAWLER FOR CONGRESS","H2NY17162","LAWLER","MICHAEL","VINCENT","","","H","NY","17","","","","","","","","","",""
"SB22","C00857649","B79EAEF48EFAC44FD980","","","CCM","MACKENZIE FOR CONGRESS COMMITTEE","","","","","","PO BOX 747","","EMMAUS","PA","180490747","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00846501","MACKENZIE FOR CONGRESS COMMITTEE","H8PA15195","MACKENZIE","RYAN","EDWARD","","","H","PA","07","","","","","","","","","",""
"SB22","C00857649","BD87CE6A4364A4D30865","","","CCM","MCGUIRE FOR VIRGINIA","","","","","","PO BOX 242","","MANAKIN SABOT","VA","231030242","","","20260316","4419.04","","TRANSFER OF NET PROCEEDS","008","C00856831","MCGUIRE FOR VIRGINIA","H4VA05071","MCGUIRE","JOHN","","","","H","VA","05","","","","","","","","","",""
"SB22","C00857649","B4E918E15F8D14CFABAC","","","CCM","MILLER-MEEKS FOR CONGRESS","","","","","","PO BOX 33","","OTTUMWA","IA","52501","","","20260316","4374.40","","TRANSFER OF NET PROCEEDS","008","C00558825","MILLER-MEEKS FOR CONGRESS","H0IA02180","MILLER-MEEKS","MARIANNETTE","JANE","","","H","IA","02","","","","","","","","","",""
"SB22","C00857649","B67F6CDD56FD14C8A9B4","","","CCM","MONICA FOR CONGRESS","","","","","","PO BOX 4605","","MCALLEN","TX","785024605","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00765719","MONICA FOR CONGRESS","H0TX15124","DE LA CRUZ HERNANDEZ","MONICA","","","","H","TX","15","","","","","","","","","",""
"SB22","C00857649","B65D841B32D4D4F86B20","","","CCM","MONICA FOR CONGRESS","","","","","","PO BOX 4605","","MCALLEN","TX","785024605","","","20260326","-5490.32","","VOID TRANSFER OF NET PROCEEDS FROM 3/16 LOST CHECK REISSUED 3/26","008","C00765719","MONICA FOR CONGRESS","H0TX15124","DE LA CRUZ HERNANDEZ","MONICA","","","","H","TX","15","","","","","","","","","",""
"SB22","C00857649","BFD9032452ABE4FD884A","","","CCM","MONICA FOR CONGRESS","","","","","","PO BOX 4605","","MCALLEN","TX","785024605","","","20260326","5490.32","","TRANSFER OF NET PROCEEDS","008","C00765719","MONICA FOR CONGRESS","H0TX15124","DE LA CRUZ HERNANDEZ","MONICA","","","","H","TX","15","","","","","","","","","",""
"SB22","C00857649","BF9337993231848F4AF9","","","CCM","NICOLE FOR NEW YORK","","","","","","PO BOX 60487","","STATEN ISLAND","NY","10306","","","20260316","9373.72","","TRANSFER OF NET PROCEEDS","008","C00694778","NICOLE FOR NEW YORK","","MALLIOTAKIS","NICOLE","","","","H","NY","11","","","","","","","","","",""
"SB22","C00857649","BE8E1DBCAE04F409785A","","","PTY","NRCC","","","","","","320 FIRST STREET SE","","WASHINGTON","DC","20003","","","20260317","9016.63","","TRANSFER OF JOINT FUNDRAISING PROCEEDS","008","C00075820","NRCC","","","","","","","","","","","","","","","","","","",""
"SB22","C00857649","B2AE1FFE4D3F440BCA14","","","PTY","NRCC","","","","","","320 FIRST STREET SE","","WASHINGTON","DC","20003","","","20260317","6249.15","","TRANSFER OF JOINT FUNDRAISING PROCEEDS","008","C00075820","NRCC","","","","","","","","","","","","","","","","","","",""
"SB22","C00857649","B284B09B7BDC44E3AB29","","","PTY","NRCC","","","","","","320 FIRST STREET SE","","WASHINGTON","DC","20003","","","20260317","29371.00","","TRANSFER OF JOINT FUNDRAISING PROCEEDS","008","C00075820","NRCC","","","","","","","","","","","","","","","","","","",""
"SB22","C00857649","BE1B178097EA640F7B3C","","","CCM","PATRIOTS FOR PERRY","","","","","","4075 LINGLESTOWN RD","PMB 119","HARRISBURG","PA","171121020","","","20260316","7365.07","","TRANSFER OF NET PROCEEDS","008","C00510164","PATRIOTS FOR PERRY","H2PA04135","PERRY","SCOTT","","","","H","PA","10","","","","","","","","","",""
"SB22","C00857649","B2A31D16A3F4F4C58AAD","","","PAC","RAPTOR PAC","","","","","","PO BOX 4864","","MIDLAND","TX","797044864","","","20260316","32584.85","","TRANSFER OF JOINT FUNDRAISING PROCEEDS","008","C00749481","RAPTOR PAC","","","","","","","","","","","","","","","","","","",""
"SB22","C00857649","B2396DE608D414453A26","","","PAC","RAPTOR PAC","","","","","","PO BOX 4864","","MIDLAND","TX","797044864","","","20260326","9488.13","","TRANSFER OF NET PROCEEDS","008","C00749481","RAPTOR PAC","","","","","","","","","","","","","","","","","","",""
"SB22","C00857649","B0931A9A51C884171BA9","","","CCM","ROB FOR PA","","","","","","11 DOCK ST","UNIT 971","PITTSTON","PA","186406228","","","20260316","4374.40","","TRANSFER OF NET PROCEEDS","008","C00852137","ROB FOR PA","H4PA08124","BRESNAHAN","ROB","","","","H","PA","08","","","","","","","","","",""
"SB22","C00857649","B415A180ECB5D4BEFB56","","","CCM","ROB WITTMAN FOR CONGRESS","","","","","","PO BOX 427","","ALEXANDRIA","VA","223130427","","","20260316","4419.04","","TRANSFER OF NET PROCEEDS","008","C00441014","ROB WITTMAN FOR CONGRESS","H8VA01147","WITTMAN","ROBERT J.","MR.","","","H","VA","01","","","","","","","","","",""
"SB22","C00857649","BE054426A468D4CB9AD7","","","CCM","SALAZAR FOR CONGRESS","","","","","","3725 W FLAGLER ST","STE 281","CORAL GABLES","FL","331341601","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00714261","SALAZAR FOR CONGRESS","H8FL27185","SALAZAR","MARIA","ELVIRA","","","H","FL","27","","","","","","","","","",""
"SB22","C00857649","B1D3AD4A67FD945F4940","","","CCM","STEIL FOR WISCONSIN, INC.","","","","","","PO BOX 103","","OAK CREEK","WI","53154","","","20260316","8793.45","","TRANSFER OF NET PROCEEDS","008","C00677286","STEIL FOR WISCONSIN, INC.","H8WI01156","STEIL","BRYAN","GEORGE","","","H","WI","01","","","","","","","","","",""
"SB22","C00857649","B7AC689A403424427BF5","","","CCM","TOM BARRETT FOR CONGRESS","","","","","","PO BOX 15221","","LANSING","MI","489015221","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00793976","TOM BARRETT FOR CONGRESS","H2MI07123","BARRETT","THOMAS","MORE","","","H","MI","07","","","","","","","","","",""
"SB22","C00857649","BF27DA0441BFB4034AFC","","","CCM","VALADAO FOR CONGRESS","","","","","","5132 N PALM AVE","# 227","FRESNO","CA","937042236","","","20260316","5490.32","","TRANSFER OF NET PROCEEDS","008","C00499392","VALADAO FOR CONGRESS","H2CA20094","VALADAO","DAVID","","","","H","CA","22","","","","","","","","","",""
"SB22","C00857649","BBA0EFCEFF7C84C109B5","","","CCM","VAN ORDEN FOR CONGRESS","","","","","","PO BOX 1836","","LA CROSSE","WI","546021836","","","20260316","7454.34","","TRANSFER OF NET PROCEEDS","008","C00742007","VAN ORDEN FOR CONGRESS","H0WI03175","VAN ORDEN","DERRICK F. MR.","","","","H","WI","03","","","","","","","","","",""
"SB23","C00857649","BC1AC2CC1ECE946948EB","","","PTY","NRCC","","","","","","320 FIRST STREET SE","","WASHINGTON","DC","20003","O2026","NON-ELECTION","20260325","23530.55","","TRANSFER OF NET PROCEEDS","011","C00075820","NRCC","","","","","","","","","","","","","","","","","","",""
"SB23","C00857649","B652B824EF26349C5940","","","PTY","NRCC","","","","","","320 FIRST STREET SE","","WASHINGTON","DC","20003","O2026","NON-ELECTION","20260325","49622.90","","TRANSFER OF NET PROCEEDS","011","C00075820","NRCC","","","","","","","","","","","","","","","","","","",""
"SB28A","C00857649","BF27FE6588F7649BEBEA","","","IND","","ANWAR","SYED","JAVAID","","","110 N MARIENFELD ST","STE 101","MIDLAND","TX","797014412","","","20260319","-6600.00","","VOID CONTRIBUTION REFUND LOST CHECK REISSUED 3/20/2026","010","","","","","","","","","","","","","","","","","","","","",""
"SB28A","C00857649","BBD6F2BD2465E42EEB9E","","","IND","","ANWAR","SYED","JAVAID","","","110 N MARIENFELD ST","STE 101","MIDLAND","TX","797014412","","","20260320","6600.00","","CONTRIBUTION REFUND","010","","","","","","","","","","","","","","","","","","","","",""
